,_Collision Id,Borough Name,_Casualty Count,_Casualty Severity,Collision Location,Latitude,Longitude
13593,1240529706,Southwark,1.0,Slight,"On Ilderton Road, 101 Metres East Of The Junction With Rotherhithe New Road.",51.487910980683196,-0.05696304711090428
13594,1240529719,Redbridge,1.0,Slight,"On Redbridge Lane East, Near The Junction With A12.",51.576494051353656,0.0453276287239664
13595,1240529721,Waltham Forest,1.0,Slight,"On Forest Road, Near The Junction With Forest Road.",51.58965461208579,-0.027952888851509112
13596,1240529724,Haringey,1.0,Serious,"On Cornwall Road, 50 Metres South Of The Junction With West Green Road .",51.58466716674805,-0.08738038437723993
13597,1240529733,Kingston-Upon-Thames,1.0,Slight,"On South Lane, Near The Junction With Millais Road.",51.389414615845574,-0.2613550159762301
13598,1240529734,Hammersmith & Fulham,1.0,Slight,"On Kelvedon Road, Near The Junction With Bishops Road .",51.47880305775501,-0.2036950420036081
13599,1240529739,Merton,1.0,Slight,"On Lavender Avenue, Near The Junction With Western Road.",51.410525974190726,-0.17249390063090245
13600,1240529744,Greenwich,1.0,Slight,"On Wellington Street, Near The Junction With Polytechnic Street, Se18.",51.48958657963554,0.06544854180461424
13601,1240529746,Croydon,1.0,Slight,"On King Henry'S Drive, Near The Junction With King Henrys Drive.",51.34404541993008,-0.005617828806721071
13602,1240529748,Kensington & Chelsea,1.0,Slight,"On Beaufort Street, Near The Junction With A3212.",51.48239598594974,-0.17374128139517148
13603,1240529753,Harrow,1.0,Slight,"On Camrose Avenue, 50 Metres South Of The Junction With Merlin Crescent.",51.60264461836079,-0.2853519016190253
13604,1240529754,Barnet,1.0,Serious,"On Selvage Lane, Near The Junction With Gibbs Green, Nw7 3Ss.",51.61967227452217,-0.2576248413398106
13605,1240529758,Ealing,1.0,Slight,"On Little Ealing Lane, 10 Metres North Of The Junction With Weymouth Avenue.",51.49784812352119,-0.3088664326515793
13606,1240529766,Hillingdon,1.0,Slight,"On Uxbridge Road, 10 Metres North Of The Junction With Shakespere Road . (Location Uncertain)",51.51969623496967,-0.4128880804417711
13607,1240529772,Camden,1.0,Serious,"On Euston Road, 10 Metres East Of The Junction With Melton Street.",51.526490723710175,-0.13347181830200086
13608,1240529781,Islington,1.0,Slight,"On Caledonian Road, 5 Metres North Of The Junction With The Pavillions Way. (Location Uncertain)",51.54257758050338,-0.1171087954697141
13609,1240529783,Sutton,1.0,Slight,"On Parkgate Road Wallington, Near The Junction With Queens Road Wallington.",51.36396013676146,-0.15344699638596498
13610,1240529787,Newham,3.0,Slight,"On Romford Road, 50 Metres East Of The Junction With Green Street.",51.54704276028278,0.032410321989821377
13611,1240529788,Greenwich,2.0,Slight,"On Riefield Road, Near The Junction With Riefield Road.",51.458040733387584,0.07811676745004896
13612,1240529789,Brent,1.0,Slight,"On Manor Park Road, 27 Metres North Of The Junction With High Street, Harlesden.",51.53641475549958,-0.24569476642465204
13613,1240529790,Brent,1.0,Slight,"On Harrow Road, 20 Metres North Of The Junction With Harrow Road.",51.530287456798305,-0.22811059262966243
13614,1240529791,Redbridge,2.0,Slight,"On Green Lane, Near The Junction With Milverton Gardens.",51.56146357905241,0.10151267015850461
13615,1240529792,Croydon,1.0,Slight,"On London Road, Near The Junction With Headcorn Road, Croydon.",51.40048367119878,-0.11810524352159806
13616,1240529796,Harrow,1.0,Slight,"On Kenton Lane, Near The Junction With Jersey Avenue.",51.5969863191732,-0.3131276497277064
13617,1240529798,Enfield,1.0,Slight,"On Bounces Road, 50 Metres East Of The Junction With Exeter Road.",51.628038734393165,-0.04810610151495009
13618,1240529800,Croydon,2.0,Serious,"On Wickham Road, Near The Junction With Ridgemount Avenue.",51.37497974082908,-0.047724764623873525
13619,1240529803,Enfield,4.0,Slight,"On A406, 3 Metres South Of The Junction With Bowes Road. (Location Uncertain)",51.61437069243026,-0.12537664196711665
13620,1240529806,Hackney,1.0,Serious,"On Stamford Hill, 50 Metres North Of The Junction With Cazenove Road.",51.564470322281394,-0.07310712621903022
13621,1240529808,Lewisham,1.0,Serious,"On Rushey Green, Near The Junction With Hawstead Way.",51.44974704883444,-0.01727813047388725
13622,1240529810,Greenwich,1.0,Serious,"On Tunnel Avenue, Near The Junction With Ordnance Crescent.",51.500800518588576,0.0006132779097395351
13623,1240529816,Harrow,2.0,Slight,"On Elmgrove Road, Near The Junction With Sovereign Place.",51.58517739189745,-0.3312183902068007
13624,1240529826,Tower Hamlets,1.0,Slight,"On Westferry Circus, Near The Junction With Westferry Road .",51.50599996410984,-0.026019197522111463
13625,1240529829,Hammersmith & Fulham,1.0,Slight,"On Stanlake Road, Near The Junction With Uxbridge Road.",51.5058944835583,-0.22833652109235547
13626,1240529849,Enfield,1.0,Slight,"On Telford Road, Near The Junction With Bounds Green Road.",51.61130522808418,-0.1355986718147774
13627,1240529852,Redbridge,1.0,Slight,"On High Road, Near The Junction With Glebelands Avenue.",51.59264443374041,0.02251993988688905
13628,1240529854,Enfield,1.0,Slight,"On Southbury Road, 40 Metres South Of The Junction With Baird Road.",51.64914424356706,-0.05788207240605285
13629,1240529856,Wandsworth,1.0,Slight,"On A205, 30 Metres West Of The Junction With St John'S Hill.",51.458943708428585,-0.18243636779148115
13630,1240529861,Hillingdon,1.0,Slight,"On Rickmansworth Road, Near The Junction With High Street.",51.604944015019534,-0.41771539758764503
13631,1240529862,Hounslow,1.0,Slight,"On High Street Brentford, 50 Metres Junction With Pump House Crescent.",51.48770523963925,-0.2927639001676209
13632,1240529863,Southwark,1.0,Slight,"On Rupack Street, Near The Junction With Saint Mary'S Church Street.",51.50002440363141,-0.05427226031165427
13633,1240529872,Tower Hamlets,1.0,Slight,"On Carmen Street, 96 Metres West Of The Junction With Chrisp Street.",51.51482082369143,-0.016370456334548398
13634,1240529873,Greenwich,3.0,Slight,"On Westthorne Avenue, Near The Junction With Sidcup Road .",51.449949315034594,0.02923234612535575
13635,1240529879,Redbridge,1.0,Slight,"On Griggs Approach, Near The Junction With Ley Street.",51.56144643965122,0.07773497767565889
13636,1240529887,Croydon,1.0,Slight,"On Coulsdon Road, Near The Junction With Tollers Road.",51.30104539189771,-0.11777107127540101
13637,1240529891,Barnet,1.0,Slight,"On The Bishops Avenue, 29 Metres South Of The Junction With Canons Close.",51.575208258054325,-0.1715099846139353
13638,1240529893,Hillingdon,4.0,Slight,"On Goshawk Gardens , Near The Junction With Adelphi Cres.",51.53501880734346,-0.42288068328034795
13639,1240529894,Greenwich,1.0,Slight,"On Trafalgar Road, 40 Metres East Of The Junction With Lasells Street .",51.48437175278262,0.002141008989380437
13640,1240529896,Brent,1.0,Slight,"On Cairnfield Avenue, Near The Junction With Neasden Lane.",51.558846124775876,-0.24960684552899348
13641,1240529898,Camden,1.0,Slight,"On Bloomsbury Street, Near The Junction With Bedford Avenue.",51.518542022209154,-0.12843490433747473
13642,1240529904,Enfield,1.0,Fatal,"On Green Lanes , 40 Metres North Of The Junction With Park Ave.",51.62119957366802,-0.10599722961939477
13643,1240529907,Richmond-Upon-Thames,1.0,Serious,"On Upper Richmond Road West, 111 Metres West Of The Junction With Sheen Lane.",51.46446138557083,-0.2683370082660278
13644,1240529908,Bromley,1.0,Slight,"On College Road, 100 Metres North Of The Junction With Kentish Way.",51.40934445747923,0.014247853049467896
13645,1240529911,Greenwich,1.0,Slight,"On Teal Street, Near The Junction With John Harrison Way .",51.495720169800364,0.01371708931596099
13646,1240529914,Islington,1.0,Slight,"On Green Lanes, Near The Junction With Highbury Quadrant.",51.55992665419839,-0.09166464671303351
13647,1240529918,Newham,3.0,Serious,"On Newham Way, Near The Junction With Mahindra Way.",51.52002852189125,0.046385828185716814
13648,1240529920,Havering,1.0,Slight,"On Rush Green Road, 20 Metres West Of The Junction With Barton Avenue.",51.562919503983444,0.16096662793483826
13649,1240529921,Havering,2.0,Serious,"On Suttons Lane, 15 Metres North Of The Junction With Miramar Way. (Pin Drop Is South Of Junction)",51.546751767147875,0.2163214034576879
13650,1240529923,Redbridge,1.0,Slight,"On Meads Lane, Near The Junction With Elgins Road.",51.57095192354106,0.09793851817124648
13651,1240529926,Hammersmith & Fulham,1.0,Slight,"On Du Cane Road, Near The Junction With Du Cane Road.",51.51582612297463,-0.23815537572948275
13652,1240529930,Croydon,2.0,Slight,"On Addiscombe Road, Near The Junction With Outram Road.",51.37514734739033,-0.07634016490251966
13653,1240529931,Islington,1.0,Slight,"(On Brewhouse Yard), Near The Junction With Compton Street. (Description Text Suggests Occurred On St John Street)",51.52420438055954,-0.10306203297788336
13654,1240529939,Wandsworth,1.0,Slight,"On Queenstown Road, 20 Metres North Of The Junction With Sopwith Way.",51.48092199643683,-0.1491298812883767
13655,1240529943,Camden,1.0,Serious,"On Primrose Hill Road, Near The Junction With King Henry'S Road.",51.542571478461035,-0.162089103587882
13656,1240529946,Westminster,2.0,Serious,"On Homer Street, Near The Junction With Crawford Street.",51.51920115980832,-0.1638805074707229
13657,1240529947,Croydon,1.0,Slight,"On London Road, Near The Junction With Campbell Road.",51.38647037407802,-0.11067489399195106
13658,1240529950,Brent,2.0,Slight,"On Hillside, Near The Junction With Hillside.",51.5411317790838,-0.258708273665336
13659,1240529952,Hillingdon,1.0,Slight,"On Victoria Road, Near The Junction With Field End Road.",51.55948173007473,-0.38093435730562664
13660,1240529954,Waltham Forest,5.0,Serious,"On North Circular Road, 43 Metres East Of The Junction With Exit Slip For Cooks Ferry Roundabout.",51.61204378387862,-0.03264449936618364
13661,1240529957,Ealing,1.0,Slight,"On Featherstone Road, 103 Metres South Of The Junction With Dudley Road .",51.50150370629871,-0.38643330728904346
13662,1240529959,Havering,1.0,Serious,"On Airfield Way, Near The Junction With Pembrey Way.",51.542901859014734,0.2068320387493738
13663,1240529961,Croydon,1.0,Serious,"On London Road, Near The Junction With Winterbourne Road.",51.39927066050554,-0.1170480638854619
13664,1240529963,Barnet,1.0,Slight,"On Western Parade, Near The Junction With Western Parade.",51.646016140695075,-0.18673007625853308
13665,1240529965,Enfield,1.0,Slight,"On Hertford Road, 30 Metres South Of The Junction With Addison Road. (Location Uncertain)",51.66235891042521,-0.045706061982255096
13666,1240529968,Bexley,1.0,Slight,"On Maidstone Road, Sidcup, Near The Junction With North Cray Road, Sidcup .",51.41518822518486,0.12632134954522467
13667,1240529974,Newham,1.0,Slight,"On Altmore Avenue, 21 Metres North Of The Junction With Unknown.",51.53630094386305,0.05794485046776123
13668,1240529975,Ealing,1.0,Slight,"Location Uncertain Uxbridge Road /  Birch Grove, Near The Junction With Birch Grove .",51.50934919524049,-0.2847064719113539
13669,1240529979,Hackney,1.0,Slight,"On Pitfield Street , Near The Junction With Fanshaw Street.",51.52979042939316,-0.08325108067642957
13670,1240529983,Camden,1.0,Slight,"On Euston Road, Near The Junction With Pancras Road .",51.53002538394607,-0.12392713298077256
13671,1240529984,Croydon,1.0,Slight,"On Coombe Road, Near The Junction With High Street.",51.367675202444666,-0.09897863987283882
13672,1240529988,Enfield,2.0,Slight,"On Smeaton Road, Near The Junction With South Ordanance Road.",51.67077297871531,-0.018704501776257813
13673,1240529992,Enfield,1.0,Serious,"On Willow Road, Near The Junction With Tenniswood Road.",51.66059528407292,-0.07120074086994765
13674,1240529993,Tower Hamlets,1.0,Slight,"On Mile End Road, Near The Junction With White Horse Lane.",51.521957504949036,-0.045625492027366696
13675,1240529994,Camden,1.0,Slight,"Location Uncertain Jamestown Road, Near The Junction With Jamestown Road.",51.54008106698443,-0.14668740974464203
13676,1240529995,Lambeth,1.0,Serious,"On Clapham High Street, Near The Junction With Bedford Road.",51.465274327933436,-0.1298233861473417
13677,1240530004,Wandsworth,1.0,Slight,"On Balham High Road, Near The Junction With Tooting Bec.",51.43570345434614,-0.15973462387869414
13678,1240530005,Hillingdon,1.0,Slight,"On Watersplash Lane, Near The Junction With N Hyde Road .",51.498049087943656,-0.4120121161052351
13679,1240530006,Lambeth,1.0,Serious,"On Herne Hill Road, Near The Junction With Deerdale Road.",51.462650277835436,-0.09807202931874497
13680,1240530007,Bromley,1.0,Slight,"On Croydon Road, Near The Junction With Franklin Road.",51.41268044408313,-0.0533093550657387
13681,1240530008,Brent,1.0,Slight,"On Chalkhill Road, Near The Junction With Ken Way.",51.5647123807877,-0.26496393279311403
13682,1240530010,Lewisham,1.0,Serious,"On South Circular, 43 Metres East Of The Junction With Sydenham Rise.",51.44078215787397,-0.05978416670273163
13683,1240530011,Lambeth,1.0,Slight,"On Eardley Road, Near The Junction With Greyhound Lane.",51.418107858582516,-0.13602066648667177
13684,1240530014,Merton,1.0,Slight,"On London Road, 20 Metres South Of The Junction With Armfield Crescent, Cr4.",51.408631058576276,-0.162877974445937
13685,1240530020,Newham,1.0,Slight,"On Boundary Road, Near The Junction With Boundar Road.",51.52867476309794,0.037878081201521835
13686,1240530025,Kensington & Chelsea,1.0,Slight,"On Bramham Gardens, 10 Metres North Of The Junction With Bolton Gardens.",51.49056904125269,-0.18990819864211897
13687,1240530032,Hillingdon,1.0,Slight,"On Swakeleys Road, 20 Metres North Of The Junction With Woodstock Drive. (Location Uncertain)",51.56264759081169,-0.465985543412261
13688,1240530043,Havering,1.0,Slight,"On Main Road, 100 Metres North Of The Junction With St Edwards Way.",51.580790426249514,0.18512540156697704
13689,1240530044,Camden,1.0,Slight,"On Neal Street, Near The Junction With Short'S Gardens.",51.51427876043916,-0.1255686387292459
13690,1240530047,Hounslow,1.0,Slight,"On Great West Road, Near The Junction With Jersey Road .",51.479214878153634,-0.362004011978431
13691,1240530050,Hammersmith & Fulham,1.0,Slight,"On Epirus Road, Near The Junction With North End Road.",51.48208996207046,-0.19989335825994886
13692,1240530052,Ealing,1.0,Serious,"On Eaton Rise, Near The Junction With Montpelier Road.",51.52173140789197,-0.30697285157902976
13693,1240530055,Barnet,1.0,Slight,"On The Burroughs, Near The Junction With Brampton Grove, Nw4 4Ax.",51.58730455136714,-0.22967525825337595
13694,1240530067,Westminster,1.0,Slight,"On Park Lane, Near The Junction With Curzon Street.",51.50607703850701,-0.15159787691220214
13695,1240530070,Bexley,1.0,Slight,"On Halfway Street, Near The Junction With Willersley Road.",51.43846671828604,0.09308471045960579
13696,1240530073,Croydon,1.0,Slight,"On Alexandra Road, Near The Junction With Lower Addiscombe Road.",51.381030118280606,-0.08741750905296157
13697,1240530077,Merton,1.0,Slight,"On Aberconway Road, 20 Metres North Of The Junction With Aberconway Road.",51.40114893599394,-0.1941020396868355
13698,1240530078,Camden,1.0,Slight,"On Kilburn High Road, Near The Junction With Nw6.",51.54018297449604,-0.1959148341108789
13699,1240530082,Lambeth,1.0,Slight,"On Long Road / Clapham Common (Stop L) London Sw4, 20 Metres South Of The Junction With Unknown.",51.46118772895307,-0.14144936996930788
13700,1240530085,Ealing,1.0,Slight,On High Street Approx 100M North Bond Street,51.51185784520287,-0.3051051552216352
13701,1240530089,Harrow,1.0,Serious,"On Shaftesbury Avenue, Near The Junction With Porlock Avenue.",51.57254718241145,-0.3537739597413813
13702,1240530090,Hammersmith & Fulham,1.0,Slight,"On Holland Park Roundabout, Near The Junction With West Cross Route.",51.505042134560945,-0.2165971829273748
13703,1240530091,Ealing,3.0,Slight,"On Bilton Road, Near The Junction With Torrington Road.",51.53999581994062,-0.31328895154535186
13704,1240530092,Lewisham,3.0,Slight,"On Alan Pegg Place, Near The Junction With Spine Road.",51.430676795522146,-0.03617298601864243
13705,1240530093,Lewisham,1.0,Slight,"On Abinger Grove, Near The Junction With Dorking Close.",51.482688391383334,-0.03175010295263819
13706,1240530098,Merton,1.0,Slight,"On Central Road, Near The Junction With Farm Road. (Location Uncertain)",51.395367797732206,-0.19300722557249456
13707,1240530103,Bromley,1.0,Slight,"On Oak Grove, 20 Metres North Of The Junction With Glebe Way.",51.375700539051486,-0.014099441023496936
13708,1240530107,Bexley,2.0,Slight,"On Tower Road, Near The Junction With Tower Road, Erith.",51.4860685644836,0.16280434184911108
13709,1240530110,Westminster,1.0,Serious,"On Aldwych, Near The Junction With Drury Lane.",51.51286753269523,-0.11830529753727603
13710,1240530113,Westminster,1.0,Slight,"Location Uncertain  Strand, Near The Junction With Strand Underpass.",51.51117669037493,-0.11885054731598245
13711,1240530115,Richmond-Upon-Thames,1.0,Slight,"On Cleveland Road, Near The Junction With Station Road.",51.471888266617086,-0.24830068117071333
13712,1240530121,Waltham Forest,1.0,Slight,"On St James Lane E17, Near The Junction With Markhouse Road E17.",51.580065931941704,-0.031009349510738266
13713,1240530124,Newham,1.0,Slight,"On Romford Road E12, Near The Junction With High Street North E12.",51.55073505937463,0.04761937273181542
13714,1240530126,Sutton,2.0,Slight,"On Patricia Gardens, Near The Junction With Brighton Road. (Location Uncertain, See Description Text)",51.340602299057615,-0.20234064126131532
13715,1240530128,Lambeth,1.0,Slight,"On Norwood Road, Near The Junction With York Hill.",51.43657213941575,-0.10476674611293305
13716,1240530133,Haringey,1.0,Slight,"On Carlingford Road, Near The Junction With West Green Road.",51.58694773429012,-0.0965666038726853
13717,1240530137,Camden,1.0,Slight,"On South Hill Park, Near The Junction With South End Road.",51.55527860153001,-0.16616416811391324
13718,1240530138,Kingston-Upon-Thames,1.0,Slight,"On Langley Road, Near The Junction With Kingsdown Road.",51.38682123903735,-0.3009619712500186
13719,1240530139,Westminster,1.0,Slight,"On Charing Cross Road, Near The Junction With Denmark Street.",51.51506873310574,-0.12998971318795025
13720,1240530140,Waltham Forest,1.0,Slight,"On Stainforth Road, Near The Junction With Church Hill.",51.5848856337986,-0.018170421423549157
13721,1240530142,Enfield,1.0,Slight,"On Bourne Hill, Near The Junction With Hoppers Road.",51.62480906091701,-0.10565909919348981
13722,1240530143,Bexley,1.0,Slight,"On Felton Lea, Near The Junction With Upperton Road.",51.422673137920725,0.09621786614703683
13723,1240530144,Barking & Dagenham,1.0,Slight,"On Ballards Road, Near The Junction With Oval Road North.",51.53270394473302,0.15606027107881595
13724,1240530146,Croydon,1.0,Slight,"On Upper Shirley Road, Near The Junction With Postmill Close.",51.368677898683934,-0.05379698092482687
13725,1240530149,Greenwich,2.0,Slight,"On Plumstead Common Road, Near The Junction With Erindale Terrace.",51.48008390195544,0.08510993164658803
13726,1240530153,Enfield,1.0,Serious,"On Green Lanes, Near The Junction With Highfield Road.",51.62911394816036,-0.09772074852091456
13727,1240530154,Westminster,1.0,Slight,"On Grosvenor Place, Near The Junction With Duke Of Wellington Place.",51.50180582372136,-0.15161221241795317
13728,1240530155,Kensington & Chelsea,1.0,Slight,"On Walton Place, Near The Junction With Hans Road .",51.49816263325208,-0.1624065609121571
13729,1240530159,Hackney,1.0,Slight,"On Hartlake Road, Near The Junction With Badstock Road.",51.54418038313922,-0.04144287798248464
13730,1240530160,Brent,1.0,Slight,"On Premier Park Road, Near The Junction With Dhl Express Car Park .",51.53723311288342,-0.27480491471786844
13731,1240530162,Hounslow,1.0,Slight,"On Syon Lane, Near The Junction With Grant Way .",51.48416516564577,-0.3298098779521992
13732,1240530164,Hammersmith & Fulham,1.0,Slight,"On King Street London W6, Near The Junction With Rivercourt Road.",51.49302984587532,-0.23632616805687504
13733,1240530166,Southwark,2.0,Slight,"On Camberwell Road , Near The Junction With Boundary Lane.",51.48302353628663,-0.09450239580306226
13734,1240530169,Kingston-Upon-Thames,1.0,Slight,"On Queen'S Road, Near The Junction With Kings Road.",51.420150494234605,-0.286350695491475
13735,1240530170,Croydon,1.0,Slight,"On Ross Road, Near The Junction With Wharncliffe Rd.",51.40330591263448,-0.08746597000254666
13736,1240530172,Hillingdon,2.0,Serious,"On Iver Lane, 35 Metres West Of The Junction With Old Mill Lane.",51.52947264191958,-0.48791834626360314
13737,1240530177,Islington,1.0,Slight,"On Greenman Street, Near The Junction With Greenman Street.",51.539566708540505,-0.09714542782286678
13738,1240530180,Wandsworth,1.0,Slight,"On Putney Hill London Sw15, 20 Metres South Of The Junction With Unknown.",51.46046816924152,-0.21729877311840035
13739,1240530184,Wandsworth,1.0,Slight,"On Topsham Road, 141 Metres North Of The Junction With Montana Road.",51.43312642169026,-0.15940658018183917
13740,1240530186,Sutton,1.0,Slight,"On Rosehill Roundabout, Sutton, Near The Junction With Bishopsford Road, Sutton.",51.38472328646857,-0.1896899414445789
13741,1240530188,Kingston-Upon-Thames,1.0,Slight,"On Coombe Road, Near The Junction With Woolverton Road.",51.41272759953524,-0.2842267721488912
13742,1240530189,Kingston-Upon-Thames,4.0,Slight,"On Kenley Road, Near The Junction With Revell Road.",51.410897058652395,-0.2789748592196059
13743,1240530190,Lambeth,1.0,Serious,"On Ferrers Road, 15 Metres West Of The Junction With Hambro Road.",51.42322659366828,-0.1344459500130765
13744,1240530192,Lambeth,1.0,Slight,"On Brixton Road, Near The Junction With Grove Way.",51.47332071072113,-0.11286293257820855
13745,1240530194,Barnet,1.0,Slight,"On Deans Lane, Near The Junction With Dryfield Road.",51.611551003698935,-0.2654317159951093
13746,1240530197,Hammersmith & Fulham,2.0,Slight,"Location Uncertain Fulham High Street, 44 Metres Junction With Fulham Road.",51.471146232235,-0.21106553022895583
13747,1240530200,Westminster,1.0,Slight,"On Harrow Road, Near The Junction With Woodfield Place.",51.52393691327989,-0.2008095117866326
13748,1240530204,Wandsworth,1.0,Slight,"On Wandsworth High Street, Near The Junction With Buckhold Road, Sw18.",51.45697220489461,-0.19451945065288453
13749,1240530205,Bexley,1.0,Slight,"On Birling Road, Erith, 10 Metres South Of The Junction With Colyers Lane, Erith.",51.47107131249928,0.17770379776012796
13750,1240530208,Haringey,1.0,Slight,"On Great North Road, Near The Junction With Aylmer Parade.",51.581982897525776,-0.15735279241969066
13751,1240530209,Hammersmith & Fulham,1.0,Slight,"On New Kings Road, Near The Junction With Waterford Road.",51.477533790893226,-0.19074110480174578
13752,1240530210,Barking & Dagenham,1.0,Slight,"On Lodge Avenue, 72 Metres South Of The Junction With Woodward Road. (Location Uncertain)",51.53816393230808,0.11249456599473678
13753,1240530211,Wandsworth,1.0,Slight,"On Wandsworth Roundabout, Near The Junction With Wandsworth Bridge.",51.46262629657122,-0.1862201666481275
13754,1240530213,Westminster,1.0,Slight,"On Wimpole Street, 35 Metres South Of The Junction With New Cavendish Street .",51.51875263327252,-0.14850466475753635
13755,1240530215,Camden,1.0,Slight,"On Euston Road, Near The Junction With Pancras Road .",51.529802099958644,-0.12458509052614525
13756,1240530227,Barnet,1.0,Slight,"On Winnington Road, Near The Junction With Hampstead Lane .",51.57133382830654,-0.17332494529733283
13757,1240530228,Kensington & Chelsea,1.0,Slight,"On Royal Hospital Road, Near The Junction With Ormonde Gate.",51.4869131530236,-0.16012216861353595
13758,1240530230,Newham,1.0,Slight,"On Barking Road, Near The Junction With St Martins Avenue.",51.53054718176863,0.0398360226216273
13759,1240530238,Hillingdon,1.0,Slight,"Location Uncertain High Road Cowley Peachey, Near The Junction With Ub8.",51.52818147479953,-0.48124317848979203
13760,1240530247,Hackney,4.0,Serious,"On Kingsland High Street, Near The Junction With Boleyn Road.",51.54698631494651,-0.07569204609049571
13761,1240530249,Brent,1.0,Slight,"On Edgware Road Nw2, Near The Junction With Walm Lane Nw2.",51.55237310630788,-0.2103617388527349
13762,1240530251,Westminster,1.0,Slight,"On Victoria Street, Near The Junction With Greatsmith Street .",51.49940042398397,-0.12978106680887275
13763,1240530256,Ealing,1.0,Slight,"On Uxbridge Road, W5, 10 Metres East Of The Junction With Broomfield Road.",51.51128700869144,-0.31666964661163116
13764,1240530266,Lambeth,3.0,Serious,"On Stockwell Road, 21 Metres North Of The Junction With Broomgrove Road, Sw9 9Pu.",51.46797097412169,-0.11851164579921641
13765,1240530267,Tower Hamlets,1.0,Slight,"On Hackney Road, Approx 130 Metres  Junction With Cambridge Heath Road.",51.53223732244079,-0.05924297832953501
13766,1240530269,Tower Hamlets,1.0,Slight,"On Old Ford Road, Near The Junction With Bonner Road.",51.531029298926306,-0.04822147178186732
13767,1240530270,Southwark,1.0,Serious,"On Albany Road, Near The Junction With Camberwell Road.",51.48234299817938,-0.09412749708912019
13768,1240530276,Barnet,1.0,Slight,"On Long Lane, Near The Junction With Oakfield Road.",51.601380497020344,-0.18396013194903774
13769,1240530277,Barnet,1.0,Slight,"On Cricklewood Lane, 150 Metres West Of The Junction With Woodley Crescent.",51.55707541145424,-0.21444719312685667
13770,1240530278,Brent,1.0,Slight,"On Dollis Hill Lane, Near The Junction With Randall Avenue .",51.55937661100025,-0.24358508162867798
13771,1240530281,Hammersmith & Fulham,1.0,Serious,"On Fulham Palace Road, W6, Near The Junction With Delorme Street, W6.",51.48361963055479,-0.21939180486828483
13772,1240530283,Kensington & Chelsea,1.0,Slight,"On Pettyward, Near The Junction With Elystan Street.",51.49139438022017,-0.1672019275387889
13773,1240530287,Lewisham,1.0,Serious,"On Sydenham Road , Near The Junction With Westwood Hill.",51.42702798548171,-0.056267115200322244
13774,1240530288,Waltham Forest,1.0,Slight,"On Winchester Road, 20 Metres East Of The Junction With Haldan Road.",51.60511391368764,-0.001967359800474155
13775,1240530294,Camden,1.0,Slight,"On St Pancras International, Midland Road, N1C, Near The Junction With Euston Road.",51.53055602111842,-0.1267455721849919
13776,1240530295,Sutton,1.0,Serious,"On Watermead Lane, Near The Junction With Middleton Road.",51.386737604686495,-0.16368306344632316
13777,1240530298,Merton,1.0,Slight,"On Waterfall Road, Near The Junction With Waterfall Road .",51.42199778250764,-0.17462531131133466
13778,1240530302,Wandsworth,1.0,Slight,"On Tooting Bec Road, Near The Junction With Netherfield Road .",51.43480202773485,-0.15673513227819616
13779,1240530305,Redbridge,1.0,Slight,"On Goodmayes Road, Near The Junction With Goodmayes Avenue.",51.565845365850436,0.11040108177259102
13780,1240530309,Brent,1.0,Serious,"On Bridgewater Road, 50 Metres East Of The Junction With Clifford Road.",51.54308365999079,-0.3047960814198131
13781,1240530310,Camden,1.0,Slight,"On Highgate Road, Near The Junction With Lissenden Gardens .",51.557802707773526,-0.1476693685984884
13782,1240530313,Islington,1.0,Slight,"On Liverpool Road, Near The Junction With Ellington Street.",51.54645249499064,-0.10867026415985521
13783,1240530314,Camden,1.0,Slight,"On Phoenix Place, Near The Junction With Phoenix Place .",51.52505399443014,-0.11392508729243367
13784,1240530319,Kensington & Chelsea,1.0,Slight,"On Kensington High Street, Near The Junction With Earls Court Road.",51.4991082323414,-0.19843050232217854
13785,1240530323,Hillingdon,1.0,Slight,"On Dunedin Way, Near The Junction With Perth Avenue.",51.52919707651613,-0.3967282791012424
13786,1240530336,Bexley,2.0,Slight,"On Chislehurst Road, Near The Junction With Frognal Avenue.",51.419859261900775,0.09918147032493134
13787,1240530337,Barking & Dagenham,1.0,Slight,"On Thames Gateway, 800 Metres West Of The Junction With Marsh Way Junction.",51.523989822150604,0.15312577494419596
13788,1240530341,Barking & Dagenham,2.0,Slight,"On A13, Ripple Road, Dagenham, Near The Junction With Ripple Road.",51.53099165014716,0.1385765736560928
13789,1240530342,Southwark,1.0,Slight,"On Blenheim Grove, 51 Metres West Of The Junction With Rye Lane.",51.46963230967382,-0.06914329460769883
13790,1240530344,Westminster,1.0,Serious,"On Bridge Street, Near The Junction With Parliament Square.",51.50078105948197,-0.12613692307246668
13791,1240530346,Hillingdon,2.0,Slight,"On Station Road, 50 Metres North Of The Junction With Clayton Road.",51.505070631414746,-0.41923190298690166
13792,1240530351,Islington,1.0,Slight,"On Northchurch Road , Near The Junction With Essex Road.",51.54290040577035,-0.09145408403315756
13793,1240530352,Kensington & Chelsea,1.0,Slight,"On Fulham Road Sw3, Near The Junction With Dovehouse Street Sw3.",51.4905893415028,-0.17381722095285937
13794,1240530353,Havering,3.0,Slight,"On A12 Eastern Avenue, Near The Junction With North Street.",51.58631184882983,0.1725424784251999
13795,1240530355,Redbridge,2.0,Slight,"On South Park Drive, Near The Junction With Mortlake Road.",51.55422136204913,0.09464408835956904
